query_index,latency_s
280,0.009650945663452148
281,0.014904260635375977
282,0.01686835289001465
283,0.008771419525146484
284,0.01257777214050293
285,0.009754657745361328
286,0.011011600494384766
287,0.020532608032226562
288,0.016074180603027344
289,0.03121662139892578
290,0.022287368774414062
291,0.017643213272094727
292,0.024997234344482422
293,0.02772235870361328
294,0.0074880123138427734
295,0.014599800109863281
296,0.024570465087890625
297,0.02771306037902832
298,0.026491165161132812
299,0.028916120529174805
300,0.0177304744720459
301,0.0265963077545166
302,0.01934075355529785
303,0.028713226318359375
304,0.014359235763549805
305,0.00959634780883789
306,0.009232044219970703
307,0.012206554412841797
308,0.008970975875854492
309,0.012206792831420898
310,0.012658834457397461
311,0.01255488395690918
312,0.010790824890136719
313,0.009733438491821289
314,0.01038980484008789
315,0.009404182434082031
316,0.010825157165527344
317,0.013303518295288086
318,0.013599157333374023
319,0.015334844589233398
320,0.01309823989868164
321,0.00884246826171875
322,0.007630825042724609
323,0.012474298477172852
324,0.012401580810546875
325,0.012014627456665039
326,0.008907794952392578
327,0.016230106353759766
328,0.01936030387878418
329,0.007634639739990234
330,0.018355131149291992
331,0.013783931732177734
332,0.007830381393432617
333,0.01257181167602539
334,0.013639211654663086
335,0.009186267852783203
336,0.008172273635864258
337,0.012298345565795898
338,0.009214401245117188
339,0.01727437973022461
340,0.016897201538085938
341,0.01170039176940918
342,0.01908135414123535
343,0.01621389389038086
344,0.008848190307617188
345,0.015518903732299805
346,0.014322280883789062
347,0.014616250991821289
348,0.013820171356201172
349,0.010908126831054688
350,0.01562666893005371
351,0.014428138732910156
352,0.015154600143432617
353,0.015247583389282227
354,0.012212276458740234
355,0.007646083831787109
356,0.007596015930175781
357,0.007813453674316406
358,0.010581731796264648
359,0.00988149642944336
360,0.012831926345825195
361,0.013742923736572266
362,0.012055397033691406
363,0.01118779182434082
364,0.01329183578491211
365,0.012056350708007812
366,0.008660078048706055
367,0.013458490371704102
368,0.008800029754638672
369,0.015870094299316406
370,0.01630878448486328
371,0.01755356788635254
372,0.01159358024597168
373,0.012203216552734375
374,0.011713743209838867
375,0.013084650039672852
376,0.007994651794433594
377,0.013291120529174805
378,0.016416549682617188
379,0.012343406677246094
380,0.012338876724243164
381,0.011417865753173828
382,0.013015508651733398
383,0.008518695831298828
384,0.012756109237670898
385,0.012873172760009766
386,0.010844707489013672
387,0.014518260955810547
388,0.015012979507446289
389,0.012647867202758789
390,0.01630401611328125
391,0.008671283721923828
392,0.009630203247070312
393,0.015915870666503906
394,0.015096664428710938
395,0.016896486282348633
396,0.012243509292602539
397,0.01508331298828125
398,0.007651090621948242
399,0.011895895004272461
400,0.011226654052734375
401,0.011688947677612305
402,0.009501457214355469
403,0.01422262191772461
404,0.012710809707641602
405,0.008258342742919922
406,0.01295924186706543
407,0.012829780578613281
408,0.011814117431640625
409,0.0077953338623046875
410,0.01305842399597168
411,0.011552095413208008
412,0.012138605117797852
413,0.011150836944580078
414,0.010297536849975586
415,0.010223627090454102
416,0.011538028717041016
417,0.01545858383178711
418,0.012848138809204102
419,0.015930652618408203
420,0.010959148406982422
421,0.014316797256469727
422,0.015235424041748047
423,0.012894868850708008
424,0.008037328720092773
425,0.008737802505493164
426,0.009628057479858398
427,0.0071048736572265625
428,0.013679981231689453
429,0.012337446212768555
430,0.015648841857910156
431,0.013202190399169922
432,0.01072239875793457
433,0.011211156845092773
434,0.016405105590820312
435,0.011208534240722656
436,0.011238574981689453
437,0.015172004699707031
438,0.011729001998901367
439,0.014061689376831055
440,0.014343976974487305
441,0.011207342147827148
442,0.012243509292602539
443,0.012292861938476562
444,0.01047372817993164
445,0.0076444149017333984
446,0.01617264747619629
447,0.011752843856811523
448,0.011631488800048828
449,0.01027059555053711
450,0.014895439147949219
451,0.007967948913574219
452,0.009928464889526367
453,0.008391380310058594
454,0.009116649627685547
455,0.007676839828491211
456,0.010599613189697266
457,0.010725975036621094
458,0.011183023452758789
459,0.015501260757446289
460,0.008621931076049805
461,0.008231639862060547
462,0.010421514511108398
463,0.014345645904541016
464,0.010255098342895508
465,0.009956598281860352
466,0.011484861373901367
467,0.011863946914672852
468,0.012370586395263672
469,0.014403581619262695
470,0.011628389358520508
471,0.00769352912902832
472,0.00737309455871582
473,0.008727073669433594
474,0.007760763168334961
475,0.010764598846435547
476,0.007995128631591797
477,0.011463403701782227
478,0.012310266494750977
479,0.012118816375732422
480,0.011643409729003906
481,0.012306690216064453
482,0.01013326644897461
483,0.017905473709106445
484,0.008304119110107422
485,0.008308887481689453
486,0.012267351150512695
487,0.011486291885375977
488,0.012650728225708008
489,0.009986400604248047
490,0.012009143829345703
491,0.012151002883911133
492,0.011524200439453125
493,0.010597944259643555
494,0.008229255676269531
495,0.009656906127929688
496,0.01355123519897461
497,0.012145757675170898
498,0.011169195175170898
499,0.012950420379638672
500,0.012026786804199219
501,0.014481306076049805
502,0.020287513732910156
503,0.030775070190429688
504,0.023877382278442383
505,0.0077321529388427734
506,0.018373966217041016
507,0.010896921157836914
508,0.018021821975708008
509,0.008177757263183594
510,0.016460895538330078
511,0.02221059799194336
512,0.014621257781982422
513,0.025588274002075195
514,0.021025419235229492
515,0.007673740386962891
516,0.017083406448364258
517,0.017742633819580078
518,0.021606922149658203
519,0.020543813705444336
520,0.0255734920501709
521,0.028696537017822266
522,0.008080005645751953
523,0.008288383483886719
524,0.0187833309173584
525,0.008586883544921875
526,0.013178110122680664
527,0.013934850692749023
528,0.012822389602661133
529,0.011474370956420898
530,0.01990532875061035
531,0.01189732551574707
532,0.008159399032592773
533,0.01166677474975586
534,0.011667251586914062
535,0.013193130493164062
536,0.013060569763183594
537,0.009800434112548828
538,0.014070510864257812
539,0.015253067016601562
540,0.013773441314697266
541,0.011162996292114258
542,0.012244939804077148
543,0.012306451797485352
544,0.014255046844482422
545,0.012137174606323242
546,0.010098695755004883
547,0.01626110076904297
548,0.015955686569213867
549,0.008335590362548828
550,0.01065373420715332
551,0.010943412780761719
552,0.0077211856842041016
553,0.010759592056274414
554,0.011851310729980469
555,0.01101541519165039
556,0.008830785751342773
557,0.008127450942993164
558,0.011960983276367188
559,0.01136159896850586
560,0.01246953010559082
561,0.00868988037109375
562,0.007814645767211914
563,0.008522748947143555
564,0.010675907135009766
565,0.008671760559082031
566,0.014188766479492188
567,0.014274120330810547
568,0.01590585708618164
569,0.010748863220214844
570,0.015240907669067383
571,0.007502317428588867
572,0.01194620132446289
573,0.012529134750366211
574,0.015426158905029297
575,0.015691280364990234
576,0.020450353622436523
577,0.011361837387084961
578,0.01606273651123047
579,0.013034343719482422
580,0.015728235244750977
581,0.007994413375854492
582,0.008040189743041992
583,0.011490583419799805
584,0.012885570526123047
585,0.012584209442138672
586,0.009398460388183594
587,0.008635520935058594
588,0.008169174194335938
589,0.01115870475769043
590,0.010242223739624023
591,0.011743307113647461
592,0.011766433715820312
593,0.01173257827758789
594,0.007821083068847656
595,0.011437177658081055
596,0.012477874755859375
597,0.009142160415649414
598,0.008595705032348633
599,0.00805974006652832
600,0.014989614486694336
601,0.01710653305053711
602,0.011627674102783203
603,0.012303352355957031
604,0.012725830078125
605,0.016363143920898438
606,0.0155029296875
607,0.012084484100341797
608,0.010680913925170898
609,0.009741544723510742
610,0.011356115341186523
611,0.011118412017822266
612,0.011151790618896484
613,0.010141372680664062
614,0.012048006057739258
615,0.012275218963623047
616,0.009190797805786133
617,0.008177042007446289
618,0.012759208679199219
619,0.009779691696166992
620,0.012650012969970703
621,0.010724782943725586
622,0.008126974105834961
623,0.010618448257446289
624,0.011428356170654297
625,0.012374639511108398
626,0.008681058883666992
627,0.014664888381958008
628,0.012104034423828125
629,0.006379842758178711
630,0.013059377670288086
631,0.012136459350585938
632,0.011779069900512695
633,0.007306098937988281
634,0.01462864875793457
635,0.010642051696777344
636,0.012043476104736328
637,0.012438774108886719
638,0.012866735458374023
639,0.014348030090332031
640,0.01116180419921875
641,0.015454530715942383
642,0.00819849967956543
643,0.01008462905883789
644,0.011251211166381836
645,0.01365971565246582
646,0.006128787994384766
647,0.013303518295288086
648,0.01662468910217285
649,0.007932662963867188
650,0.014538049697875977
651,0.011196613311767578
652,0.010708808898925781
653,0.011522531509399414
654,0.00912618637084961
655,0.013730525970458984
656,0.010673761367797852
657,0.008803844451904297
658,0.014998912811279297
659,0.015142202377319336
660,0.011346101760864258
661,0.007693290710449219
662,0.020383358001708984
663,0.01170969009399414
664,0.011153936386108398
665,0.015504121780395508
666,0.016079425811767578
667,0.013735294342041016
668,0.011954545974731445
669,0.013347387313842773
670,0.010627985000610352
671,0.016843318939208984
672,0.017006635665893555
673,0.014512062072753906
674,0.012884140014648438
675,0.011462926864624023
676,0.012065410614013672
677,0.012327194213867188
678,0.013775825500488281
679,0.008972883224487305
680,0.013203859329223633
681,0.008242368698120117
682,0.012607812881469727
683,0.011579513549804688
684,0.011341333389282227
685,0.008266210556030273
686,0.013708353042602539
687,0.014544963836669922
688,0.012816190719604492
689,0.008321762084960938
690,0.006381034851074219
691,0.00945281982421875
692,0.010092973709106445
693,0.010443925857543945
694,0.013033628463745117
695,0.010757207870483398
696,0.00864100456237793
697,0.011724710464477539
698,0.011340856552124023
699,0.011893749237060547
700,0.011084556579589844
701,0.010740280151367188
702,0.015388250350952148
703,0.01733565330505371
704,0.012186288833618164
705,0.010502338409423828
706,0.01251983642578125
707,0.012238740921020508
708,0.00766444206237793
709,0.011331796646118164
710,0.012476921081542969
711,0.010670185089111328
712,0.011063337326049805
713,0.008704900741577148
714,0.010696649551391602
715,0.007637500762939453
716,0.00958704948425293
717,0.012047767639160156
718,0.0076138973236083984
719,0.00810384750366211
720,0.011310100555419922
721,0.011172771453857422
722,0.00858449935913086
723,0.00979161262512207
724,0.015374183654785156
725,0.00863957405090332
726,0.01631927490234375
727,0.015276432037353516
728,0.011768341064453125
729,0.014126300811767578
730,0.015289306640625
731,0.011638402938842773
732,0.008090734481811523
733,0.008595943450927734
734,0.007170200347900391
735,0.010179996490478516
736,0.014805316925048828
737,0.01278829574584961
738,0.012369632720947266
739,0.010725736618041992
740,0.012426614761352539
741,0.008069276809692383
742,0.012497425079345703
743,0.013362407684326172
744,0.007396697998046875
745,0.012209177017211914
746,0.01140904426574707
747,0.017592430114746094
748,0.01184391975402832
749,0.0071947574615478516
750,0.011454582214355469
751,0.01177358627319336
752,0.01314997673034668
753,0.009668827056884766
754,0.011494636535644531
755,0.016933441162109375
756,0.009099006652832031
757,0.010797977447509766
758,0.011614561080932617
759,0.012769222259521484
760,0.01262664794921875
761,0.01249074935913086
762,0.007660627365112305
763,0.011245250701904297
764,0.012484073638916016
765,0.008835315704345703
766,0.009155035018920898
767,0.014353752136230469
768,0.012243986129760742
769,0.010974645614624023
770,0.012059450149536133
771,0.013617753982543945
772,0.010501384735107422
773,0.00904083251953125
774,0.010410547256469727
775,0.008621692657470703
776,0.009000778198242188
777,0.014879703521728516
778,0.013243675231933594
779,0.009579896926879883
780,0.012629985809326172
781,0.010157585144042969
782,0.014039278030395508
783,0.0111083984375
784,0.007392168045043945
785,0.013904333114624023
786,0.009974241256713867
787,0.008415937423706055
788,0.013631343841552734
789,0.012917757034301758
790,0.014096260070800781
791,0.01082301139831543
792,0.00878143310546875
793,0.010714530944824219
794,0.006301403045654297
795,0.01489114761352539
796,0.014602422714233398
797,0.012831926345825195
798,0.017897605895996094
799,0.00866246223449707
800,0.007812023162841797
801,0.012953758239746094
802,0.0076825618743896484
803,0.013056516647338867
804,0.0076215267181396484
805,0.010155200958251953
806,0.014198064804077148
807,0.01175546646118164
808,0.012541770935058594
809,0.009562253952026367
810,0.01711249351501465
811,0.008275747299194336
812,0.011663675308227539
813,0.011995792388916016
814,0.010124921798706055
815,0.012990713119506836
816,0.007049083709716797
817,0.012167692184448242
818,0.01120448112487793
819,0.014608621597290039
820,0.013733625411987305
821,0.008190393447875977
822,0.01268911361694336
823,0.009461402893066406
824,0.010738849639892578
825,0.013959169387817383
826,0.01117086410522461
827,0.008090972900390625
828,0.01198887825012207
829,0.015423774719238281
830,0.01484990119934082
831,0.010366439819335938
832,0.00830388069152832
833,0.015561342239379883
834,0.011793851852416992
835,0.011840581893920898
836,0.010465621948242188
837,0.017235994338989258
838,0.00853586196899414
839,0.008735179901123047
840,0.00817728042602539
841,0.010375261306762695
842,0.011658906936645508
843,0.011042356491088867
844,0.009178638458251953
845,0.0081939697265625
846,0.011017560958862305
847,0.009435415267944336
848,0.01220560073852539
849,0.012639999389648438
850,0.00835561752319336
851,0.007606029510498047
852,0.01050710678100586
853,0.010262250900268555
854,0.009386062622070312
855,0.01282501220703125
856,0.012712717056274414
857,0.007888555526733398
858,0.009070158004760742
859,0.0071108341217041016
860,0.01235198974609375
861,0.008159399032592773
862,0.010929584503173828
863,0.011234521865844727
864,0.01072239875793457
865,0.010245800018310547
866,0.012437105178833008
867,0.01139688491821289
868,0.027373552322387695
869,0.02532505989074707
870,0.03507232666015625
871,0.026221513748168945
872,0.0305936336517334
873,0.030261516571044922
874,0.019164562225341797
875,0.021111249923706055
876,0.009882211685180664
877,0.01498270034790039
878,0.036882638931274414
879,0.0065822601318359375
880,0.01507258415222168
881,0.0239105224609375
882,0.02530646324157715
883,0.023647546768188477
884,0.009546995162963867
885,0.01879119873046875
886,0.009056329727172852
887,0.015133857727050781
888,0.0120849609375
889,0.011102914810180664
890,0.01218557357788086
891,0.006987810134887695
892,0.012887001037597656
893,0.011441469192504883
894,0.007577657699584961
895,0.015515327453613281
896,0.010342597961425781
897,0.012201309204101562
898,0.011694669723510742
899,0.011257410049438477
900,0.015645742416381836
901,0.009042501449584961
902,0.008827924728393555
903,0.008069038391113281
904,0.01302790641784668
905,0.021686553955078125
906,0.01101827621459961
907,0.011583089828491211
908,0.012427806854248047
909,0.012247323989868164
910,0.011474132537841797
911,0.01173257827758789
912,0.012134552001953125
913,0.011726140975952148
914,0.01118612289428711
915,0.009607791900634766
916,0.009127378463745117
917,0.011106729507446289
918,0.01841259002685547
919,0.009959220886230469
920,0.007811069488525391
921,0.010751485824584961
922,0.011444091796875
923,0.015012025833129883
924,0.010063409805297852
925,0.011841535568237305
926,0.010291099548339844
927,0.011416196823120117
928,0.008790254592895508
929,0.012349843978881836
930,0.012701749801635742
931,0.011004924774169922
932,0.009081363677978516
933,0.010980367660522461
934,0.01109457015991211
935,0.01618051528930664
936,0.01124262809753418
937,0.013005733489990234
938,0.015439033508300781
939,0.011767387390136719
940,0.011266469955444336
941,0.01335597038269043
942,0.012169122695922852
943,0.011661052703857422
944,0.007481098175048828
945,0.010779857635498047
946,0.011542558670043945
947,0.011148214340209961
948,0.007980108261108398
949,0.014925956726074219
950,0.012437820434570312
951,0.008601188659667969
952,0.011378049850463867
953,0.012664556503295898
954,0.010694742202758789
955,0.00919342041015625
956,0.00769805908203125
957,0.011087179183959961
958,0.00857686996459961
959,0.013872146606445312
960,0.010892391204833984
961,0.00950002670288086
962,0.014297008514404297
963,0.013840675354003906
964,0.010141372680664062
965,0.009224176406860352
966,0.007470846176147461
967,0.011313676834106445
968,0.011961221694946289
969,0.008648872375488281
970,0.014391899108886719
971,0.013294219970703125
972,0.012726783752441406
973,0.007435798645019531
974,0.011348485946655273
975,0.009824752807617188
976,0.012588262557983398
977,0.012225151062011719
978,0.01121664047241211
979,0.012450456619262695
980,0.009233713150024414
981,0.01161646842956543
982,0.014625787734985352
983,0.013555765151977539
984,0.013501405715942383
985,0.012280941009521484
986,0.007822036743164062
987,0.012553215026855469
988,0.007585287094116211
989,0.011994123458862305
990,0.010948657989501953
991,0.01623702049255371
992,0.010703086853027344
993,0.012017250061035156
994,0.012182474136352539
995,0.010959148406982422
996,0.010917425155639648
997,0.010850191116333008
998,0.011028289794921875
999,0.009586572647094727
1000,0.009712934494018555
1001,0.02021193504333496
1002,0.007898092269897461
1003,0.01092076301574707
1004,0.01258230209350586
1005,0.010988473892211914
1006,0.007232189178466797
1007,0.008524179458618164
1008,0.010066032409667969
1009,0.010069131851196289
1010,0.010458946228027344
1011,0.012742996215820312
1012,0.007626533508300781
1013,0.008380889892578125
1014,0.011742830276489258
1015,0.0172576904296875
1016,0.008537530899047852
1017,0.010418415069580078
1018,0.011129617691040039
1019,0.010885238647460938
1020,0.014863252639770508
1021,0.014462471008300781
1022,0.009170770645141602
1023,0.0074615478515625
1024,0.007775306701660156
1025,0.011145353317260742
1026,0.009816408157348633
1027,0.010945320129394531
1028,0.008294343948364258
1029,0.010979890823364258
1030,0.010967016220092773
1031,0.012595176696777344
1032,0.010236740112304688
1033,0.009421348571777344
1034,0.011212825775146484
1035,0.01361846923828125
1036,0.013329744338989258
1037,0.010074853897094727
1038,0.00866079330444336
1039,0.008268594741821289
1040,0.010953664779663086
1041,0.012777566909790039
1042,0.010749101638793945
1043,0.012457847595214844
1044,0.007822036743164062
1045,0.009702682495117188
1046,0.022972822189331055
1047,0.013668060302734375
1048,0.011809349060058594
1049,0.0072252750396728516
1050,0.01058053970336914
1051,0.009749174118041992
1052,0.008830070495605469
1053,0.010342597961425781
1054,0.009705066680908203
1055,0.010718345642089844
1056,0.007214784622192383
1057,0.008490800857543945
1058,0.007074117660522461
1059,0.011115789413452148
1060,0.01023244857788086
1061,0.009538888931274414
1062,0.007811546325683594
1063,0.009309053421020508
1064,0.0073642730712890625
1065,0.006880760192871094
1066,0.007915973663330078
1067,0.008913993835449219
1068,0.007700681686401367
1069,0.007124900817871094
1070,0.009566307067871094
1071,0.007284879684448242
1072,0.010952472686767578
1073,0.007992029190063477
1074,0.007983684539794922
1075,0.008161783218383789
1076,0.005814790725708008
1077,0.00794076919555664
1078,0.009318828582763672
1079,0.011131763458251953
1080,0.010120391845703125
1081,0.008832693099975586
1082,0.008874177932739258
1083,0.010239124298095703
1084,0.00882267951965332
1085,0.007242918014526367
1086,0.007727622985839844
1087,0.012389421463012695
1088,0.012287139892578125
1089,0.00995326042175293
1090,0.010064125061035156
1091,0.012041568756103516
1092,0.007898807525634766
1093,0.010422468185424805
1094,0.010724782943725586
1095,0.00921010971069336
1096,0.009776115417480469
1097,0.010314702987670898
1098,0.010127067565917969
1099,0.009816646575927734
1100,0.01035761833190918
1101,0.008226394653320312
1102,0.01114797592163086
1103,0.008787155151367188
1104,0.009280681610107422
1105,0.010918140411376953
1106,0.009119987487792969
1107,0.009404897689819336
1108,0.009460687637329102
1109,0.009748220443725586
1110,0.00798797607421875
1111,0.008571863174438477
1112,0.007597446441650391
1113,0.010006189346313477
1114,0.008622169494628906
1115,0.00884866714477539
1116,0.009318351745605469
1117,0.011603355407714844
1118,0.009455680847167969
1119,0.01150655746459961
1120,0.008134603500366211
1121,0.010257482528686523
1122,0.008587121963500977
1123,0.010009050369262695
1124,0.013500213623046875
1125,0.009424209594726562
1126,0.012067794799804688
1127,0.008222341537475586
1128,0.010503530502319336
1129,0.011584043502807617
1130,0.00793766975402832
1131,0.011772394180297852
1132,0.00769352912902832
1133,0.007946968078613281
1134,0.010518074035644531
1135,0.010081291198730469
1136,0.009337425231933594
1137,0.009169578552246094
1138,0.013730287551879883
1139,0.00874638557434082
1140,0.010518074035644531
1141,0.009526729583740234
1142,0.008301019668579102
1143,0.010950565338134766
1144,0.010290384292602539
1145,0.007840871810913086
1146,0.011570453643798828
1147,0.011579036712646484
1148,0.009889602661132812
1149,0.009679317474365234
1150,0.009986639022827148
1151,0.012233734130859375
1152,0.01357579231262207
1153,0.01411294937133789
1154,0.008068084716796875
1155,0.007565736770629883
1156,0.010833740234375
1157,0.014190196990966797
1158,0.00722956657409668
1159,0.009367227554321289
1160,0.00843667984008789
1161,0.011042594909667969
1162,0.01393747329711914
1163,0.009628772735595703
1164,0.013833284378051758
1165,0.008774757385253906
1166,0.011704206466674805
1167,0.012253284454345703
1168,0.01377558708190918
1169,0.01041555404663086
1170,0.007169961929321289
1171,0.012026071548461914
1172,0.010806798934936523
1173,0.010161876678466797
1174,0.015167713165283203
1175,0.007418394088745117
1176,0.012427330017089844
1177,0.01216888427734375
1178,0.009151220321655273
1179,0.014882326126098633
1180,0.008089542388916016
1181,0.008567333221435547
1182,0.007117748260498047
1183,0.01083064079284668
1184,0.017473697662353516
1185,0.009264230728149414
1186,0.011823654174804688
1187,0.007078886032104492
1188,0.015085458755493164
1189,0.0118865966796875
1190,0.00982046127319336
1191,0.010725021362304688
1192,0.010537385940551758
1193,0.007503986358642578
1194,0.011442899703979492
1195,0.011195898056030273
1196,0.010477066040039062
1197,0.013479471206665039
1198,0.006934642791748047
1199,0.011506795883178711
1200,0.009044885635375977
1201,0.011068582534790039
1202,0.007651805877685547
1203,0.010167837142944336
1204,0.009608268737792969
1205,0.01171255111694336
1206,0.01410675048828125
1207,0.013348102569580078
1208,0.012104272842407227
1209,0.013330936431884766
1210,0.011961221694946289
1211,0.010425329208374023
1212,0.007976293563842773
1213,0.01316523551940918
1214,0.014009952545166016
1215,0.014362573623657227
1216,0.011474609375
1217,0.009495735168457031
1218,0.011674642562866211
1219,0.011966705322265625
1220,0.011461973190307617
1221,0.007431983947753906
1222,0.014117956161499023
1223,0.016036510467529297
1224,0.012592554092407227
1225,0.008641958236694336
1226,0.008742094039916992
1227,0.009481668472290039
1228,0.00883793830871582
1229,0.012138843536376953
1230,0.011533737182617188
1231,0.00884389877319336
1232,0.01095438003540039
1233,0.012574195861816406
1234,0.01054525375366211
1235,0.010596990585327148
1236,0.007584571838378906
1237,0.010245800018310547
1238,0.01083683967590332
1239,0.011508464813232422
1240,0.012085437774658203
1241,0.009923934936523438
1242,0.017473459243774414
1243,0.00859379768371582
1244,0.00857996940612793
1245,0.010970115661621094
1246,0.0113372802734375
1247,0.011680126190185547
1248,0.01605820655822754
